Source,Target,Weight
Katarina,Viktor,0.01742046374283473
Corki,Sion,0.01741083451973279
Gangplank,Shen,0.017404692561669148
Jayce,Sejuani,0.01740128948175928
Nidalee,Soraka,0.01739317332703049
Braum,Jayce,0.017385213731816278
Heimerdinger,Vayne,0.01738024522405522
Hecarim,Ivern,0.01737528154220399
Taliyah,Urgot,0.0173739555820396
Rakan,Taliyah,0.0173562198321453
Blitzcrank,Tryndamere,0.01734902457867349
Bard,Singed,0.017346828890865997
Malzahar,Olaf,0.01733275805440542
Sylas,Xayah,0.017326821293335518
Riven,Tryndamere,0.01732663791190657
Pantheon,Syndra,0.017324389855633095
Fizz,Lulu,0.01731299663063697
Gnar,Veigar,0.017303785717010276
Gangplank,Vi,0.01729887418505432
Diana,Shyvana,0.01729559471923272
Alistar,Ryze,0.017293332338349697
Malzahar,Vi,0.017285856171068235
Aatrox,Gnar,0.017282183034132793
Sejuani,Xerath,0.01727691383729221
Cassiopeia,Jhin,0.01727642357238819
Rammus,Taliyah,0.017275728953923333
Sivir,Yorick,0.01727494797412269
Alistar,Kled,0.017273470178105717
Rakan,Zed,0.017260863530239583
Anivia,Nami,0.01725998346163045
Aatrox,Kennen,0.017257487601276024
Gangplank,Swain,0.01724276017503273
Ahri,Illaoi,0.017235239355375
Amumu,Renekton,0.017229265840615446
Camille,Fizz,0.01721554502041399
Kassadin,Neeko,0.01720773865306615
Shen,Sivir,0.01720425812853556
Jayce,Lulu,0.017203890646143662
Fiora,Lulu,0.01719792996469699
Braum,Yasuo,0.017197708709977097
Aatrox,Shen,0.017195526253995858
Katarina,Ziggs,0.01719103007704024
Bard,Draven,0.017173335220825686
Nami,Ornn,0.017171213040619943
Nidalee,Poppy,0.017170563146226586
Ivern,Sejuani,0.01716527738368127
Amumu,Kassadin,0.017162339663932723
Fiora,Gragas,0.017156626912371496
Viktor,Xayah,0.017155975059759174
Bard,Ekko,0.01714975355245903
Annie,Varus,0.017145613191113657
Alistar,Fiora,0.017135177137443128
Jax,Lulu,0.017131075955139026
Fizz,Teemo,0.01713050963288714
Amumu,Yorick,0.017127306373044722
Kayle,Warwick,0.017125430628312517
Fiddlesticks,Kassadin,0.01712117969987929
Lucian,Rammus,0.017120825876610502
Irelia,Shen,0.01711485937105501
Katarina,Swain,0.017112940966101553
Gangplank,Kassadin,0.017107810544685527
Illaoi,Trundle,0.017106836768093603
Bard,Volibear,0.017096408223811293
Nami,Urgot,0.017095710745139492
Camille,Morgana,0.01709022846170233
Ekko,Evelynn,0.017090137288062527
Kalista,Kayle,0.017081154931743316
Garen,Karma,0.017080742091160565
Taliyah,Zed,0.017071601972558314
Trundle,Urgot,0.017070639561058015
Nautilus,Rengar,0.017050288632744985
Anivia,Swain,0.017038812014634447
Kayle,Udyr,0.017038560623917426
Kindred,Rengar,0.017033015456466155
Garen,Rakan,0.017026433070659965
Quinn,Ryze,0.01701589961912564
Vi,Vladimir,0.017014049843759888
Pyke,Singed,0.017001072904406132
Azir,Illaoi,0.017000157082919645
Ekko,Karma,0.016993329307031693
Kled,Orianna,0.016993287483795336
Illaoi,Nidalee,0.01699071525270024
Lulu,Sejuani,0.016986695176467885
Fizz,Xayah,0.016978887396727954
Galio,Kled,0.016973002288136408
Rumble,Sivir,0.016965357864178583
Evelynn,Kalista,0.016960950329899076
Ahri,Yorick,0.016960418896080368
Rengar,Varus,0.01695868923378867
Poppy,Zyra,0.016946345702528752
Alistar,Shaco,0.016944849462063608
Jinx,Katarina,0.016942307970827374
Mordekaiser,Udyr,0.01694160979225931
Riven,Shen,0.01692520724948399
Elise,Lux,0.016916700278550207
Fizz,Kennen,0.016915521273778232
Swain,Zoe,0.01689461766883675
Skarner,Twitch,0.01689430052988983
Elise,Jhin,0.01689140101494016
Gnar,Tryndamere,0.016889829721806728
Diana,Malzahar,0.016888187659412232
Udyr,Vi,0.01688623401914364
Riven,Soraka,0.016884163488603318
Ekko,Rammus,0.016883848474575573
Ashe,Bard,0.01687537837344158
Illaoi,Katarina,0.016873339289376288
Kled,Lux,0.016868893733285182
Lulu,Rumble,0.016863278798977276
Graves,Kalista,0.016853679214201295
Alistar,Twitch,0.01685226183581182
Annie,Kennen,0.016851672498454824
Jayce,Neeko,0.01683833964538768
Evelynn,Jayce,0.016824858980176452
Lux,Singed,0.01682446623492096
Alistar,Draven,0.01682219117298528
Fizz,Quinn,0.01681751245959334
Ivern,Lissandra,0.016803076685777157
Fiddlesticks,Twitch,0.016795210411877974
Anivia,Lulu,0.016794476624648454
Jax,Neeko,0.016785864152174368
Shen,Taliyah,0.016782693988326138
Diana,Ornn,0.016781930192828733
Teemo,Volibear,0.01678010170724783
Lissandra,Tristana,0.016774804123148593
Bard,Vi,0.016769581488138452
Kindred,Xerath,0.016755721049595145
Karthus,Udyr,0.016754543043921447
Fizz,Zilean,0.01674886718925528
Caitlyn,Tryndamere,0.016748557773595078
Rammus,Sona,0.016742765678291055
Annie,Garen,0.01673850458051319
Kalista,Kassadin,0.01673376964089219
Jinx,Ziggs,0.016726607161804512
Brand,Sion,0.016719584171868633
Azir,Gangplank,0.01671765877806461
Rammus,Udyr,0.01670837592815194
Kayn,Rumble,0.016695494211982922
Fiddlesticks,Zoe,0.016690959882493896
Caitlyn,Trundle,0.016688931753809085
Heimerdinger,Rammus,0.016675531724121832
Ezreal,Volibear,0.01665798199209257
Orianna,Twitch,0.01665098433336029
Ivern,Nasus,0.016646257638499532
Brand,Fiora,0.01664508255050323
Katarina,Zilean,0.016638203833598993
Karthus,Tristana,0.01662950849160962
Ekko,Ziggs,0.01662835972131438
Blitzcrank,Taliyah,0.01662728815945993
Karthus,Kled,0.01662681612392675
Gangplank,Volibear,0.016624544235551826
Shyvana,Zed,0.016622070309341958
Pyke,Ziggs,0.016620264459485827
Graves,Janna,0.016616533273307452
Rakan,Ryze,0.01660902427383078
Graves,Tristana,0.016608930323965636
Ekko,Yorick,0.016605126613118214
Evelynn,Garen,0.01660351120459006
Riven,Sejuani,0.01660267582565026
Fiora,Veigar,0.016601052372121235
Ashe,Graves,0.016599882257355727
Singed,Skarner,0.01659855588093872
Karthus,Syndra,0.016579093354960453
Ashe,Urgot,0.016574957152442307
Cassiopeia,Renekton,0.01657310929983464
Brand,Quinn,0.01656643403112383
Bard,Gangplank,0.016563484397591123
Heimerdinger,Sylas,0.016560865821907828
Kalista,Soraka,0.016559689157794998
Lulu,Urgot,0.01655557691418047
Camille,Sivir,0.016554222358536583
Diana,Sivir,0.016546985895146166
Gragas,Teemo,0.016542947686500376
Kassadin,Olaf,0.016540835926698895
Poppy,Skarner,0.016540199482999
Amumu,Viktor,0.016534630323133168
Cassiopeia,Darius,0.016525797722274967
Bard,Poppy,0.016513200525141606
Katarina,Rakan,0.01650793581537474
Garen,Kennen,0.01650519360943235
Kalista,Katarina,0.01650138009455125
Caitlyn,Sion,0.016498850035494103
Ekko,Malphite,0.016492384680626887
Karthus,Skarner,0.016490514977475786
Brand,Shyvana,0.01648660952788997
Kayn,Varus,0.01648460182363466
Kalista,Kled,0.016466204981618517
Illaoi,Shyvana,0.016452561466255764
Fiddlesticks,Urgot,0.01644811986635618
Kayn,Poppy,0.016447612634357938
Illaoi,Kalista,0.016428362933312415
Corki,Pyke,0.01642762075207385
Ivern,Kayle,0.016425798804083815
Twitch,Veigar,0.016422303998595452
Sejuani,Vayne,0.016412764397574706
Rakan,Sona,0.016409802259305044
Corki,Darius,0.01640664878770109
Fiora,Janna,0.016403499787019108
Maokai,Warwick,0.016393181449003657
Anivia,Syndra,0.016373979024473153
Gnar,Sivir,0.016366997271241947
Diana,Varus,0.016363298318929523
Katarina,Tristana,0.01636326361088676
Shaco,Yasuo,0.01635506930689419
Hecarim,Syndra,0.016353856074156656
Lulu,Taliyah,0.01634672915777547
Sona,Xayah,0.01634324291152773
Amumu,Sylas,0.01634283445803208
Renekton,Syndra,0.016325092070181405
Soraka,Taliyah,0.016324485106708204
Talon,Warwick,0.016322652264497653
Ornn,Veigar,0.01632220211538268
Shyvana,Singed,0.016320804505592597
Caitlyn,Gangplank,0.016318800287038394
Fizz,Karma,0.01631047687785927
Quinn,Riven,0.016306926029988147
Kayn,Teemo,0.016304418944602796
Quinn,Sivir,0.01630195549265403
Ekko,Janna,0.016299065652589335
Janna,Trundle,0.01629555793447084
Camille,Jinx,0.016285123147901457
Aatrox,Pantheon,0.016282860860666905
Brand,Rammus,0.016282128183712115
Janna,Ryze,0.016274265066433806
Galio,Tristana,0.016269657068123257
Kennen,Veigar,0.016254015732688927
Ornn,Sivir,0.016249404658867206
Fiddlesticks,Jinx,0.016242671999200774
Cassiopeia,Kayn,0.01624108276977515
Kindred,Nautilus,0.016239451317604552
Bard,Heimerdinger,0.016234585253831292
Fizz,Urgot,0.016234243247854576
Taric,Vayne,0.016220845162789002
Brand,Cassiopeia,0.01621157037901799
Alistar,Camille,0.016210575767826453
Elise,Ivern,0.016209183935588595
Rumble,Taliyah,0.01620442379880882
Urgot,Ziggs,0.01620273695842593
Ivern,Soraka,0.016199726570366606
Cassiopeia,Zilean,0.01618671372940735
Riven,Taliyah,0.016174967457348005
Teemo,Zoe,0.016163540538669065
Neeko,Sion,0.016159671425092656
Brand,Heimerdinger,0.016158373684767306
Tristana,Volibear,0.016150392620992982
Amumu,Corki,0.01614918460624011
Orianna,Sejuani,0.016139237806726874
Kennen,Rakan,0.016129543057564498
Lucian,Udyr,0.016129348329519004
Hecarim,Soraka,0.01612718935556174
Sion,Warwick,0.016125119066351914
Fizz,Shyvana,0.016118590354108293
Olaf,Pyke,0.016115569201260914
Varus,Veigar,0.016114973265610483
Garen,Karthus,0.016105746964736385
Braum,Trundle,0.016097567817076556
Ashe,Zoe,0.01609301566865247
Anivia,Zyra,0.016088951518239573
Anivia,Irelia,0.016084334670427303
Twitch,Zyra,0.016067203306241833
Diana,Ziggs,0.016066085232537167
Graves,Twitch,0.016064173365379495
Anivia,Nocturne,0.016062196653635213
Azir,Rengar,0.016061187176243066
Bard,Ornn,0.01605898658240279
Kindred,Yorick,0.016057202317524444
Lulu,Ryze,0.016054438801389237
Elise,Nami,0.016049199679592573
Fiora,Zilean,0.01604835504243347
Ahri,Twitch,0.016036254517047214
Malzahar,Xayah,0.01603595119635871
Kindred,Trundle,0.016029088047787243
Janna,Vladimir,0.01602791931459893
Ornn,Riven,0.016026888731957473
Urgot,Xayah,0.016024717561383038
Ivern,Leona,0.016024654000751468
Kassadin,Rammus,0.01602029342706316
Maokai,Sejuani,0.016014834226698346
Kayle,Nidalee,0.01601057371596148
Jhin,Maokai,0.016010141175145577
Corki,Elise,0.016002679209649744
Gnar,Orianna,0.01600236283763334
Ashe,Udyr,0.01600208100626687
Ekko,Singed,0.01599941569117988
Singed,Tristana,0.01599917287065545
Janna,Olaf,0.015996856456899057
Alistar,Varus,0.015993886121769278
Kayn,Sion,0.015984525382081095
Heimerdinger,Shaco,0.015976570537378637
Pantheon,Ziggs,0.015970593096602786
Nocturne,Syndra,0.015967546549094828
Nocturne,Warwick,0.015965992138240646
Kled,Tristana,0.01596006193595276
Braum,Irelia,0.015950823682054534
Lux,Rengar,0.015946646235131583
Rengar,Volibear,0.015945754423014748
Sejuani,Taric,0.01594206631930997
Rengar,Swain,0.015940967374650318
Gangplank,Taliyah,0.015935761758610705
Elise,Katarina,0.01591587492680706
Jhin,Nocturne,0.015912767751615882
Soraka,Urgot,0.015911035977659173
Blitzcrank,Shaco,0.015900720425868112
Nidalee,Rammus,0.015900245413963662
Amumu,Trundle,0.01589905576810162
Anivia,Sona,0.015889542227880984
Shyvana,Yasuo,0.015889393692660025
Kayn,Xayah,0.01588337936193108
Brand,Tristana,0.015880811209137147
Lulu,Shaco,0.015874354633367324
Amumu,Sona,0.01586485851446715
Udyr,Volibear,0.01585893441614864
Gragas,Xayah,0.015832542940905303
Hecarim,Neeko,0.01582696871799203
Evelynn,Syndra,0.015823111992808836
Nocturne,Rakan,0.015821756385815004
Illaoi,Zoe,0.015811538739334084
Irelia,Volibear,0.01580933695745556
Maokai,Viktor,0.015808782717772668
Evelynn,Kennen,0.01580339556469254
Ryze,Xayah,0.01580330336077094
Jhin,Ornn,0.015795899358308142
Jinx,Zilean,0.015789404695162178
Kindred,Taric,0.015767269902239336
Cassiopeia,Nami,0.01576211046488258
Gangplank,Udyr,0.015761052723121085
Pantheon,Ryze,0.015758348983083828
Blitzcrank,Viktor,0.01575723151262744
Corki,Leona,0.015755811847753574
Leona,Shyvana,0.015738700809949126
Draven,Sion,0.015726339728000915
Jhin,Sejuani,0.01572450948315235
Akali,Nautilus,0.01572388244576847
Illaoi,Varus,0.01571701377610409
Braum,Orianna,0.015715261294409404
Sylas,Taric,0.015713052897860062
Garen,Nidalee,0.015711566958032462
Neeko,Shaco,0.015706447904287386
Anivia,Rammus,0.015706003226759965
Karthus,Maokai,0.015702550359085608
Shen,Zyra,0.015699961554062624
Heimerdinger,Tryndamere,0.01569784144034587
Lulu,Nasus,0.015693979484258457
Fizz,Shaco,0.01569284883968423
Azir,Ekko,0.01568464767766954
Azir,Ornn,0.01568399140470294
Malzahar,Sejuani,0.015682274308767147
Blitzcrank,Syndra,0.015672532447870927
Varus,Warwick,0.01566354210856421
Maokai,Sivir,0.015661175510545088
Shen,Volibear,0.015659747539007476
Leona,Skarner,0.015658991314975966
Darius,Singed,0.015653023122629343
Karma,Udyr,0.015647858512972193
Trundle,Yasuo,0.015642714000704175
Trundle,Xayah,0.01564077427773954
Kalista,Rengar,0.01563937196139879
Bard,Yorick,0.015633296814731704
Riven,Veigar,0.015633083161924837
Rengar,Zoe,0.015624488174713048
Kennen,Volibear,0.015613592038432164
Kled,Talon,0.01561265630217677
Anivia,Pantheon,0.015608465226382689
Gragas,Swain,0.01560823812498497
Ashe,Hecarim,0.015604800524266566
Darius,Xayah,0.015603594352835419
Illaoi,Orianna,0.015596938890465924
Malzahar,Skarner,0.015591514632648493
Draven,Nocturne,0.015586171030229442
Galio,Shyvana,0.01558446163624774
Brand,Ornn,0.015582470405427417
Azir,Karma,0.015581406069225643
Amumu,Riven,0.015579724610209435
Irelia,Lulu,0.01556268406396314
Anivia,Diana,0.015559323098732628
Lucian,Ziggs,0.0155496738975772
Draven,Kindred,0.01553524684622157
Braum,Viktor,0.015534834686104632
Ashe,Camille,0.015531754662689239
Lulu,Yasuo,0.01552632491739913
Annie,Swain,0.015526295025272016
Irelia,Trundle,0.015524202061030928
Shaco,Udyr,0.015523150953086371
Lux,Sejuani,0.015519770515773083
Evelynn,Sona,0.015518698611819563
Corki,Twitch,0.015514958449886677
Ashe,Talon,0.015511966540869768
Gragas,Singed,0.015509967642015987
Fizz,Trundle,0.015500028924035033
Mordekaiser,Pantheon,0.015498677841841299
Diana,Nautilus,0.015494544589077378
Fiora,Varus,0.015493684429974813
Nami,Vi,0.015489374269271394
Braum,Zoe,0.015481279711834484
Graves,Nautilus,0.015478708876586813
Cassiopeia,Nocturne,0.015470336887581732
Ekko,Zilean,0.015462977264438401
Olaf,Shaco,0.015438615360130775
Annie,Vladimir,0.015437645513944744
Annie,Rumble,0.015429782292347035
Brand,Gnar,0.015417300023485778
Galio,Kindred,0.01541403468473134
Shyvana,Vayne,0.015413251676927739
Kennen,Skarner,0.015409915774485645
Aatrox,Kalista,0.015398885953488055
Karthus,Tryndamere,0.015397065489632135
Kalista,Kennen,0.015396754725528131
Cassiopeia,Olaf,0.015385375943867165
Gragas,Neeko,0.015384470360157335
Kled,Sivir,0.015383225700836542
Malphite,Skarner,0.015381532247642694
Ivern,Olaf,0.01537516255230266
Jhin,Zoe,0.015373007163249575
Elise,Malphite,0.015371468326529221
Draven,Karma,0.015370590358087955
Camille,Xerath,0.015369725516411178
Gangplank,Lissandra,0.01536852126099011
Annie,Thresh,0.015365621284638122
Evelynn,Karma,0.015362193058946642
Kennen,Kindred,0.015356720544744072
Kled,Zed,0.015351811672620463
Karthus,Ryze,0.01535025315497862
Garen,Lissandra,0.015350211910809973
Sejuani,Yasuo,0.015348565950444187
Alistar,Diana,0.01533880225463672
Rumble,Twitch,0.015338735494851917
Kassadin,Leona,0.015332646284457175
Bard,Sion,0.015327388829691025
Fiddlesticks,Ziggs,0.015322708923246504
Anivia,Sylas,0.015319178342228132
Fiddlesticks,Swain,0.015316790178996523
Aatrox,Vi,0.015313063006424375
Fiddlesticks,Fizz,0.01531237615836344
Amumu,Bard,0.015312162754954901
Akali,Illaoi,0.015305904464593009
Corki,Kayn,0.015297044813241407
Riven,Syndra,0.015288706164032974
Gangplank,Katarina,0.01528316469799118
Trundle,Vladimir,0.015280637661726328
Amumu,Ekko,0.01527135319865542
Leona,Quinn,0.015270125919726991
Kennen,Sona,0.015269411967955837
Shyvana,Soraka,0.015257297605970763
Rumble,Soraka,0.015255225900538648
Darius,Sejuani,0.015253400048672983
Varus,Zyra,0.015252630675174423
Kayn,Rakan,0.015246984973306907
Garen,Heimerdinger,0.01524003060298975
Karma,Varus,0.015235808073656647
Camille,Corki,0.015235206403094666
Draven,Illaoi,0.015226199890346744
Skarner,Sylas,0.015223995913735203
Evelynn,Volibear,0.015217155207005194
Karma,Tryndamere,0.015200111201277552
Nocturne,Soraka,0.015197344652251959
Graves,Shen,0.015196147039477146
Kassadin,Kled,0.015194565185820023
Evelynn,Tristana,0.015189214552158478
Kayn,Volibear,0.015189209975008802
Katarina,Varus,0.015175651424154207
Graves,Nami,0.015173318273112447
Akali,Tristana,0.015171302349523269
Anivia,Olaf,0.015167521970911514
Gragas,Varus,0.015167168432950922
Lulu,Nocturne,0.015165210087407335
Anivia,Draven,0.015158274973412373
Braum,Kalista,0.015151439995113137
Taric,Vladimir,0.015148357710882403
Renekton,Taric,0.015144208996082684
Anivia,Annie,0.015139684734893532
Illaoi,Ivern,0.015133196247680647
Bard,Lissandra,0.015131730907162792
Ekko,Xerath,0.015130968786217388
Janna,Rammus,0.015128459047482662
Sona,Tristana,0.015127012183037717
Sejuani,Varus,0.015125289194415838
Sejuani,Veigar,0.015122994052383109
Caitlyn,Rumble,0.015114658345079352
Poppy,Trundle,0.015107123143193568
Kassadin,Skarner,0.015097225687852588
Aatrox,Ekko,0.015095086491302222
Elise,Rakan,0.015072253333412739
Aatrox,Karma,0.015071238840979054
Jax,Kalista,0.015067069144729566
Darius,Orianna,0.015055590987334309
Katarina,Lulu,0.015046749365212206
Elise,Janna,0.01504281037202114
Janna,Ornn,0.015039032554475492
Garen,Twitch,0.015028904185975203
Corki,Kennen,0.01502761515084115
Draven,Zilean,0.015021375657109707
Kalista,Lux,0.01501455480423864
Brand,Draven,0.015011904538195606
Draven,Talon,0.015011789645670827
Pantheon,Varus,0.01500980203585065
Darius,Tristana,0.015005007079658555
Ahri,Rengar,0.015004311793326564
Jhin,Nidalee,0.014999515071261939
Galio,Rammus,0.014998189416498418
Bard,Kindred,0.014985482100381331
Ornn,Taliyah,0.014983340199423746
Akali,Twitch,0.01497826506219014
Rengar,Trundle,0.014973294294540525
Heimerdinger,Taric,0.01496762206186183
Braum,Nocturne,0.014963584487790237
Hecarim,Sona,0.014956069733952016
Jayce,Ziggs,0.01495162816901379
Malphite,Rengar,0.014945093628871314
Lulu,Yorick,0.014944469496863047
Ashe,Shyvana,0.01493798873664174
Galio,Volibear,0.014924361463703715
Rammus,Viktor,0.01491760344383239
Heimerdinger,Nami,0.014917555661850027
Shaco,Trundle,0.014909920175620026
Kalista,Orianna,0.014900491104284663
Braum,Hecarim,0.01489139500398761
Rakan,Talon,0.014885025481361405
Ezreal,Taric,0.014878065835425579
Lux,Yorick,0.01487525586496202
Amumu,Zilean,0.014875238495947525
Karma,Syndra,0.01487523221066329
Garen,Sona,0.014872679213941758
Heimerdinger,Jayce,0.01487082078543243
Akali,Teemo,0.014863695814556705
Nautilus,Skarner,0.01486310298201493
Shen,Singed,0.014855634891615043
Bard,Fiora,0.01485142097748823
Heimerdinger,Thresh,0.014850723267707987
Draven,Orianna,0.01485005366232314
Ashe,Ekko,0.014847738877266453
Corki,Xayah,0.0148227040488296
Gnar,Varus,0.014806116151425668
Azir,Renekton,0.014802191519773076
Ivern,Poppy,0.014793564365257588
Sejuani,Teemo,0.014787051654316624
Anivia,Ornn,0.014785336781284962
Cassiopeia,Kled,0.01477960905138222
Lissandra,Shyvana,0.014778147825789494
Orianna,Pyke,0.014777867640703546
Riven,Varus,0.014777367514230609
Jayce,Tristana,0.01477621004704648
Kayle,Syndra,0.014774220175242294
Skarner,Teemo,0.014764885900023237
Elise,Syndra,0.01476259708625665
Jax,Nami,0.014756901020367483
Kled,Vi,0.014746847568788487
Jinx,Taliyah,0.014741461066651898
Orianna,Sion,0.014740178586771669
Draven,Nami,0.014729399953044961
Pyke,Warwick,0.014729369615325734
Fiddlesticks,Maokai,0.014723698581466958
Bard,Kayle,0.014720944169887668
Braum,Fiora,0.014718327866826657
Varus,Yorick,0.014715761006217243
Jhin,Singed,0.014710234868175414
Anivia,Neeko,0.014706787165578106
Zoe,Zyra,0.014705653004849085
Heimerdinger,Lucian,0.014704603791537391
Rumble,Varus,0.014701152180295966
Ekko,Shyvana,0.014697963886575831
Karma,Swain,0.014690893902201642
Kindred,Malzahar,0.014689494257960444
Fiora,Sejuani,0.014687610976130932
Shen,Skarner,0.01468650914697562
Ahri,Ivern,0.01467671073504842
Nasus,Varus,0.014673434376855149
Gnar,Irelia,0.014657562503269661
Rumble,Yasuo,0.014645141080718778
Garen,Sivir,0.014634568954947295
Aatrox,Rumble,0.014623491652965472
Ashe,Katarina,0.01461257406450852
Talon,Tristana,0.01461055867159302
Singed,Varus,0.014609289887024755
Garen,Lulu,0.014607547677470955
Diana,Hecarim,0.014605322438815668
Gangplank,Malzahar,0.014595881952999093
Galio,Sona,0.014590577770242322
Jayce,Mordekaiser,0.014590331647637431
Olaf,Varus,0.014578302679097372
Swain,Volibear,0.014574678232280721
Anivia,Tristana,0.014573707715666531
